id,source,target_sign,context_before,context_after,transliteration,translation,role,notes
real_002106_002,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,mouth,W24 Z4,Z1 A2,nDw.t-rA,,logographic,Weak label confidence=0.90: logographic reading is supported by word spelling/context. Full context: Aa27 W24 Z4 D21 Z1 A2
real_002106_003,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,stroke,W24 Z4 D21,A2,nDw.t-rA,,determinative,Weak label confidence=0.80: known semantic sign appears in a larger real word spelling without phonetic value. Full context: Aa27 W24 Z4 D21 Z1 A2
real_002106_004,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,A2_man_hand_to_mouth,Z4 D21 Z1,,nDw.t-rA,,determinative,Weak label confidence=0.80: known semantic sign appears in a larger real word spelling without phonetic value. Full context: Aa27 W24 Z4 D21 Z1 A2
real_002107_002,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,A2_man_hand_to_mouth,W24 Z7,,nD,,determinative,Weak label confidence=0.80: known semantic sign appears in a larger real word spelling without phonetic value. Full context: Aa27 W24 Z7 A2
real_002108_002,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,A2_man_hand_to_mouth,W24 Z7,Z3A,nD,,determinative,Weak label confidence=0.80: known semantic sign appears in a larger real word spelling without phonetic value. Full context: Aa27 W24 Z7 A2 Z3A
real_002112_002,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,loaf,W24 Z7,Z4 Z4 G7,nDty,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: Aa27 W24 Z7 X1 Z4 Z4 G7
real_002113_003,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,mouth,W24 Z7 Z4,A2 Y1,nDw.t-rA,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: Aa27 W24 Z7 Z4 D21 A2 Y1
real_002113_004,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,A2_man_hand_to_mouth,Z7 Z4 D21,Y1,nDw.t-rA,,determinative,Weak label confidence=0.80: known semantic sign appears in a larger real word spelling without phonetic value. Full context: Aa27 W24 Z7 Z4 D21 A2 Y1
real_002114_003,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,mouth,W24 Z7 Z4,Z1 A2,nDw.t-rA,,logographic,Weak label confidence=0.90: logographic reading is supported by word spelling/context. Full context: Aa27 W24 Z7 Z4 D21 Z1 A2
real_002114_004,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,stroke,Z7 Z4 D21,A2,nDw.t-rA,,determinative,Weak label confidence=0.80: known semantic sign appears in a larger real word spelling without phonetic value. Full context: Aa27 W24 Z7 Z4 D21 Z1 A2
real_002114_005,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,A2_man_hand_to_mouth,Z4 D21 Z1,,nDw.t-rA,,determinative,Weak label confidence=0.80: known semantic sign appears in a larger real word spelling without phonetic value. Full context: Aa27 W24 Z7 Z4 D21 Z1 A2
real_002115_003,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,mouth,W24 Z7 Z4,Z1 A2 Z3A,nDw.t-rA,,logographic,Weak label confidence=0.90: logographic reading is supported by word spelling/context. Full context: Aa27 W24 Z7 Z4 D21 Z1 A2 Z3A
real_002115_004,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,stroke,Z7 Z4 D21,A2 Z3A,nDw.t-rA,,determinative,Weak label confidence=0.80: known semantic sign appears in a larger real word spelling without phonetic value. Full context: Aa27 W24 Z7 Z4 D21 Z1 A2 Z3A
real_002115_005,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,A2_man_hand_to_mouth,Z4 D21 Z1,Z3A,nDw.t-rA,,determinative,Weak label confidence=0.80: known semantic sign appears in a larger real word spelling without phonetic value. Full context: Aa27 W24 Z7 Z4 D21 Z1 A2 Z3A
real_002121_000,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,loaf,,Y1 Z2 I9,qd-Hr-Ax.t.f,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: Aa28 Aa1 X1 Y1 Z2 I9 A1
real_002121_004,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,A1_seated_man,Y1 Z2 I9,,qd-Hr-Ax.t.f,,determinative,Weak label confidence=0.80: known semantic sign appears in a larger real word spelling without phonetic value. Full context: Aa28 Aa1 X1 Y1 Z2 I9 A1
real_002124_003,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,reed,D46 D46 U33,,qd.ti,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: Aa28 D46 D46 U33 M17
real_002128_002,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,reed,D46 D58,M17 N21 Z1,qdby,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: Aa28 D46 D58 M17 M17 N21 Z1
real_002128_003,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,reed,D46 D58 M17,N21 Z1,qdby,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: Aa28 D46 D58 M17 M17 N21 Z1
real_002128_005,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,stroke,M17 M17 N21,,qdby,,determinative,Weak label confidence=0.80: known semantic sign appears in a larger real word spelling without phonetic value. Full context: Aa28 D46 D58 M17 M17 N21 Z1
real_002130_003,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,loaf,D46 D51 D40,Y1 I9 A1,qd-Hr-Ax.t.f,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: Aa28 D46 Ff1 D51 D40 Aa1 X1 Y1 Ff1 Ff1 I9 A1
real_002130_006,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,A1_seated_man,X1 Y1 I9,,qd-Hr-Ax.t.f,,determinative,Weak label confidence=0.80: known semantic sign appears in a larger real word spelling without phonetic value. Full context: Aa28 D46 Ff1 D51 D40 Aa1 X1 Y1 Ff1 Ff1 I9 A1
real_002133_002,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,loaf,D46 G43,D51 D40,qdw.t,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: Aa28 D46 G43 X1 D51 D40
real_002135_004,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,stroke,M17 M17 V12,,qdw.t,,determinative,Weak label confidence=0.80: known semantic sign appears in a larger real word spelling without phonetic value. Full context: Aa28 D46 M17 M17 V12 Z1
real_002136_001,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,reed,D46,M17 Z4 M3,qdy,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: Aa28 D46 M17 M17 Z4 M3
real_002136_002,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,reed,D46 M17,Z4 M3,qdy,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: Aa28 D46 M17 M17 Z4 M3
real_002137_003,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,water,D46 N33 A158,,qd.n,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: Aa28 D46 N33 A158 N35
real_002138_001,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,water,D46,D46 N35 N35,qDn-dnn,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: Aa28 D46 N35 D46 N35 N35 G1 T14 A1
real_002138_003,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,water,D46 N35 D46,N35 G1 T14,qDn-dnn,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: Aa28 D46 N35 D46 N35 N35 G1 T14 A1
real_002138_004,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,water,N35 D46 N35,G1 T14 A1,qDn-dnn,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: Aa28 D46 N35 D46 N35 N35 G1 T14 A1
real_002138_007,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,A1_seated_man,N35 G1 T14,,qDn-dnn,,determinative,Weak label confidence=0.80: known semantic sign appears in a larger real word spelling without phonetic value. Full context: Aa28 D46 N35 D46 N35 N35 G1 T14 A1
real_002151_004,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,stroke,W24 D54 O1,G7,qdi.t,,determinative,Weak label confidence=0.80: known semantic sign appears in a larger real word spelling without phonetic value. Full context: Aa28 D46 W24 D54 O1 Z1 G7
real_002153_002,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,mouth,D46 W24,Z1 N35 G1,qd-rA-nA,,logographic,Weak label confidence=0.90: logographic reading is supported by word spelling/context. Full context: Aa28 D46 W24 Ff1 D21 Z1 N35 G1 T14 A1
real_002153_003,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,stroke,D46 W24 D21,N35 G1 T14,qd-rA-nA,,determinative,Weak label confidence=0.80: known semantic sign appears in a larger real word spelling without phonetic value. Full context: Aa28 D46 W24 Ff1 D21 Z1 N35 G1 T14 A1
real_002153_004,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,water,W24 D21 Z1,G1 T14 A1,qd-rA-nA,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: Aa28 D46 W24 Ff1 D21 Z1 N35 G1 T14 A1
real_002153_007,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,A1_seated_man,N35 G1 T14,,qd-rA-nA,,determinative,Weak label confidence=0.80: known semantic sign appears in a larger real word spelling without phonetic value. Full context: Aa28 D46 W24 Ff1 D21 Z1 N35 G1 T14 A1
real_002167_004,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,stroke,W24 Y1 Z30,,qd,,determinative,Weak label confidence=0.80: known semantic sign appears in a larger real word spelling without phonetic value. Full context: Aa28 D46 W24 Y1 Z30 Ff100 Z1 Ff100
real_002170_003,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,A1_seated_man,D46 W24 Z4,,qdy,,determinative,Weak label confidence=0.80: known semantic sign appears in a larger real word spelling without phonetic value. Full context: Aa28 D46 W24 Z4 A1
real_002175_004,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,loaf,W24 Z7 A35,O49,qd.t,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: Aa28 D46 W24 Z7 A35 X1 O49
real_002177_006,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,A1_seated_man,A35 Y1 A24,Z2,qd.w,,determinative,Weak label confidence=0.80: known semantic sign appears in a larger real word spelling without phonetic value. Full context: Aa28 D46 W24 Z7 A35 Y1 A24 A1 Z2
real_002197_004,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,A1_seated_man,W24 Z7 Y1,Z2,qdw.wt,,determinative,Weak label confidence=0.80: known semantic sign appears in a larger real word spelling without phonetic value. Full context: Aa28 D46 W24 Z7 Y1 A1 Z2
real_002201_001,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,loaf,D46,,qd.t,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: Aa28 D46 X1
real_002202_001,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,loaf,D46,D51 D40,qdw.t,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: Aa28 D46 X1 D51 D40
real_002203_001,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,loaf,D46,M1A,qd.t,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: Aa28 D46 X1 M1A
real_002204_001,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,loaf,D46,O39,qd.t,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: Aa28 D46 X1 O39
real_002206_001,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,loaf,D46,Z30,qdw.t,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: Aa28 D46 X1 Z30
real_002207_001,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,loaf,D46,Z5,qd.t,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: Aa28 D46 X1 Z5
real_002209_001,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,loaf,D46,Z5 W23,qd.t,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: Aa28 D46 X1 Z5 W23
real_002210_001,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,loaf,D46,Z5 Z5,qdw.t,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: Aa28 D46 X1 Z5 Z5 Ff100
real_002216_003,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,loaf,D46 Z4 G1,X1 Y1 Z2,qd-Hr-Ax.t.f,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: Aa28 D46 Z4 G1 Aa1 X1 X1 Y1 Z2 X1 I9
real_002216_004,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,loaf,Z4 G1 X1,Y1 Z2 X1,qd-Hr-Ax.t.f,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: Aa28 D46 Z4 G1 Aa1 X1 X1 Y1 Z2 X1 I9
real_002216_007,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,loaf,X1 Y1 Z2,I9,qd-Hr-Ax.t.f,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: Aa28 D46 Z4 G1 Aa1 X1 X1 Y1 Z2 X1 I9
real_002218_002,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,reed,D46 Z4,M17 X1 Y1,qdi.t,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: Aa28 D46 Z4 M17 M17 X1 Y1
real_002218_003,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,reed,D46 Z4 M17,X1 Y1,qdi.t,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: Aa28 D46 Z4 M17 M17 X1 Y1
real_002218_004,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,loaf,Z4 M17 M17,Y1,qdi.t,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: Aa28 D46 Z4 M17 M17 X1 Y1
real_002242_003,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,stroke,W24 Z7 V12,,qdw.t,,determinative,Weak label confidence=0.80: known semantic sign appears in a larger real word spelling without phonetic value. Full context: Aa28 W24 Z7 V12 Z1
real_002243_000,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,loaf,,,qd.t,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: Aa28 X1
real_002244_000,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,loaf,,,qd.t,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: Aa28 X1 Ff1
real_002245_000,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,loaf,,O39,qd.t,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: Aa28 X1 Ff1 O39
real_002246_000,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,loaf,,D6,qd.t,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: Aa28 X1 Ff100 D6
real_002247_000,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,loaf,,G43 A1 Z2,ist.w,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: Aa28 X1 G43 A1 Z2
real_002247_002,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,A1_seated_man,X1 G43,Z2,ist.w,,determinative,Weak label confidence=0.80: known semantic sign appears in a larger real word spelling without phonetic value. Full context: Aa28 X1 G43 A1 Z2
real_002249_000,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,loaf,,O39,qd.t,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: Aa28 X1 O39
real_002250_000,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,loaf,,O39 Z1,qd.t,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: Aa28 X1 O39 Z1
real_002250_002,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,stroke,X1 O39,,qd.t,,determinative,Weak label confidence=0.80: known semantic sign appears in a larger real word spelling without phonetic value. Full context: Aa28 X1 O39 Z1
real_002251_000,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,loaf,,Z4 D6,qd.wt,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: Aa28 X1 Z4 D6
real_002252_000,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,loaf,,Z4 M1,qd.t,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: Aa28 X1 Z4 Ff1 M1 Ff1
real_002253_000,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,loaf,,Z4 M1,qd.t,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: Aa28 X1 Z4 M1
real_002254_000,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,loaf,,Z4 M17 M17,qd.wt,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: Aa28 X1 Z4 M17 M17 D6
real_002255_000,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,loaf,,Z4 M17 M17,qd.wt,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: Aa28 X1 Z4 M17 M17 D6 Ff100
real_002256_000,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,loaf,,Z4 M1A,qd.t,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: Aa28 X1 Z4 M1A
real_002262_000,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,loaf,,G4 T14 A1,sty.w,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: Aa32 X1 G4 T14 A1 B1 Z2
real_002262_003,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,A1_seated_man,X1 G4 T14,B1 Z2,sty.w,,determinative,Weak label confidence=0.80: known semantic sign appears in a larger real word spelling without phonetic value. Full context: Aa32 X1 G4 T14 A1 B1 Z2
real_002263_000,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,loaf,,T14 A1,sty,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: Aa32 X1 T14 A1
real_002263_002,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,A1_seated_man,X1 T14,,sty,,determinative,Weak label confidence=0.80: known semantic sign appears in a larger real word spelling without phonetic value. Full context: Aa32 X1 T14 A1
